theta_11,theta_12,theta_21,theta_22,classical_max_angle,quantum_max_angle,classical_max_value,quantum_max_value
2.0,2.0,1.5,1.0,126.67293153887796,114.59155902616465,2.2108597285067875,2.0
2.0,2.0,1.5,1.5,119.97238005869758,114.59155902616465,2.0939130434782607,2.0
1.0,0.75,3.0,0.0,147.81254275227434,139.7365528170615,2.5798155467720685,2.43886293204468
1.0,0.75,3.0,0.75,137.42371176446062,136.61763626722805,2.398496240601504,2.3844275691551453
2.25,2.0,1.0,1.0,134.73952544834742,114.59155902616465,2.3516483516483517,2.0
0.75,2.25,2.25,0.0,134.4540959240332,139.72751716024436,2.3466666666666667,2.4387052300831416
0.75,2.25,2.25,0.75,158.12061806127522,114.59155902616465,2.7597254004576657,2.0
2.25,2.0,1.0,1.5,150.80542992353594,114.59155902616465,2.6320512820512825,2.0
1.0,1.0,3.0,2.0,136.66104446824082,114.59155902616465,2.3851851851851853,2.0
1.0,1.0,3.0,2.25,134.10188810191815,114.59155902616465,2.3405194805194807,2.0
0.0,2.25,2.25,2.0,137.52426876566025,141.93505926813864,2.4002512913583693,2.4772341082423126
0.0,2.25,2.25,2.25,114.59155902616465,114.59155902616465,2.0,2.0
1.5,3.0,3.0,2.0,146.93184346243777,139.78409048024338,2.5644444444444443,2.4396926207859084
1.5,3.0,3.0,2.25,125.5940094399087,114.59155902616465,2.192028985507246,2.0
2.0,0.75,2.25,1.0,114.59155902616465,160.17296055099771,2.0,2.795545534281901
2.0,0.75,2.25,1.5,135.05433742369405,114.59155902616465,2.357142857142857,2.0
0.75,0.75,0.75,3.0,150.0533969856683,114.59155902616467,2.6189258312020463,2.0000000000000004
2.0,1.5,0.75,0.0,146.3361244885127,155.09631523966334,2.5540471869328494,2.706941358643184
2.0,1.5,0.75,0.75,140.2255830139612,114.59155902616465,2.4473981191222567,2.0
2.25,1.0,2.25,3.0,148.1755586119327,142.7693857464532,2.5861513687600644,2.4917958523254704
1.5,1.0,0.0,1.0,142.61081170340867,139.78409048024338,2.489028213166144,2.4396926207859084
1.5,1.0,0.0,1.5,148.18772064974473,132.6536889818618,2.5863636363636364,2.3152436376500125
0.0,1.5,1.0,2.0,114.59155902616465,157.72283707867845,2.0,2.7527828126095337
0.0,1.5,1.0,2.25,118.28806093023448,159.26333747941294,2.064516129032258,2.7796696167306427
2.0,1.0,3.0,0.0,126.79166369394471,114.59155902616465,2.2129319955406914,2.0
2.0,1.0,3.0,0.75,157.41870734907465,114.59155902616465,2.7474747474747474,2.0
3.0,0.0,0.75,3.0,141.64789935178686,135.56326985758474,2.4722222222222223,2.3660254037844384
2.25,2.25,2.25,0.0,150.6060490058164,114.59155902616467,2.628571428571429,2.0000000000000004
2.25,2.25,2.25,0.75,156.80950182527792,114.59155902616467,2.736842105263157,2.0000000000000004
3.0,0.75,0.75,3.0,140.1520822174645,114.59155902616465,2.4461152882205512,2.0
2.0,2.0,3.0,2.0,114.59155902616465,114.59155902616465,2.0,2.0
0.0,2.0,1.0,1.0,120.24869403785864,114.59155902616465,2.098735632183908,2.0
0.0,2.0,1.0,1.5,142.9809715818949,157.01494044764232,2.495488721804511,2.740427685634178
2.0,2.0,3.0,2.25,158.4503836600261,114.59155902616465,2.7654808959156787,2.0
1.0,0.0,1.0,2.0,161.59482297542564,114.59155902616465,2.8203617150985574,2.0
1.0,0.0,1.0,2.25,150.32441076550631,127.53415913355424,2.6236559139784945,2.2258909856429203
0.0,0.0,2.25,0.0,114.59155902616465,114.59155902616465,2.0,2.0
0.0,0.0,2.25,0.75,143.18432550869775,114.59155902616465,2.4990379173740807,2.0
2.25,1.0,0.0,2.0,118.5429920960324,161.19241308502853,2.0689655172413794,2.8133383375685383
2.25,1.0,0.0,2.25,146.52608580532436,141.74309110072497,2.557362637362637,2.473883631661924
2.25,0.75,0.75,2.0,158.20351134418118,129.89480638509585,2.7611721611721616,2.267092052660476
2.25,0.75,0.75,2.25,166.20937840731986,114.59155902616465,2.9009009009009006,2.0
1.0,0.0,2.0,3.0,154.23560848723676,114.59155902616465,2.691919191919192,2.0
3.0,0.75,1.0,0.0,127.32395447351628,144.70764624938062,2.2222222222222223,2.525624879862915
3.0,0.75,1.0,0.75,147.18372345933105,142.85532498027123,2.568840579710145,2.4932957749122364
2.25,0.75,1.0,0.0,132.0254280797941,151.4593218302156,2.304278416347382,2.6434638487749864
2.25,0.75,1.0,0.75,132.30927504912003,140.4913315560371,2.3092324805339266,2.452036306163856
0.75,1.0,2.25,0.0,116.44933127098275,146.50963197438705,2.0324242424242422,2.5570754638382147
0.75,1.0,2.25,0.75,150.6184506896937,119.04529830252136,2.628787878787879,2.077732414397814
3.0,2.0,1.5,0.0,123.30226950923334,124.45122067099872,2.1520305781175346,2.172083558834954
3.0,2.0,1.5,0.75,132.3615544113815,135.25990477345633,2.310144927536232,2.360730684230808
0.75,0.75,2.25,3.0,130.96178174418816,114.59155902616465,2.2857142857142856,2.0
2.0,1.5,2.25,0.0,133.93462983635013,126.16808448529729,2.337600273084144,2.2020484852028126
2.0,1.5,2.25,0.75,122.89793129419878,137.08601692370826,2.1449735449735448,2.3926023537633774
1.5,2.0,3.0,1.0,117.31992947916856,157.01494044764232,2.0476190476190474,2.7404276856341774
1.5,2.0,3.0,1.5,157.138980479398,132.6536889818618,2.7425925925925925,2.3152436376500125
3.0,0.0,2.25,3.0,139.32483030665668,135.56326985758474,2.43167701863354,2.3660254037844384
1.0,1.5,0.0,1.0,151.82377864705754,132.6536889818618,2.649824820210216,2.3152436376500125
1.0,1.5,0.0,1.5,149.54880545527735,139.78409048024338,2.6101190476190474,2.4396926207859084
2.25,2.0,1.5,3.0,146.21811756857227,114.59155902616465,2.551987577639752,2.0
1.0,1.5,1.0,2.0,124.55604241974416,143.2394487827058,2.1739130434782608,2.5
1.0,1.5,1.0,2.25,154.29416388875933,141.97025843782097,2.692941176470588,2.4778484496472366
0.0,0.75,0.75,2.0,156.06278991182424,141.21811246919538,2.723809523809524,2.464721026039119
0.0,0.75,0.75,2.25,149.83630584419598,139.72751716024436,2.6151368760064413,2.438705230083141
1.0,1.5,1.5,1.0,150.87888605111675,114.59155902616465,2.633333333333333,2.0
1.0,1.5,1.5,1.5,114.59155902616465,114.59155902616465,2.0,2.0
3.0,1.0,2.0,3.0,152.82159468567914,143.2394487827058,2.66723999541337,2.5
2.0,1.0,2.0,2.0,157.7373686999837,114.59155902616465,2.753036437246964,2.0
2.0,1.0,2.0,2.25,148.82964259130625,135.21592159415883,2.597567287784679,2.3599630329365717
2.25,0.75,2.25,3.0,132.24572078089588,139.72751716024436,2.30812324929972,2.438705230083141
0.75,0.75,0.0,2.25,118.1725452457323,114.59155902616465,2.0625,2.0
0.75,0.75,0.0,2.0,132.66701327731562,114.59155902616465,2.3154761904761907,2.0
0.0,0.75,1.0,0.0,147.15136752187487,124.94729327555372,2.5682758620689654,2.180741659113383
0.0,0.75,1.0,0.75,149.95124009709545,141.5593405200051,2.617142857142857,2.4706765790259104
3.0,1.5,0.0,0.0,128.42157477070174,114.59155902616465,2.2413793103448274,2.0
3.0,1.5,0.0,0.75,153.27698008086236,151.98684937038593,2.675187969924812,2.652670941245905
2.25,1.5,0.75,2.0,114.59155902616465,126.0490436246151,2.0,2.1999708302395007
2.25,1.5,0.75,2.25,123.93517845445191,143.23944878270586,2.163076923076923,2.500000000000001
2.0,0.75,3.0,0.0,139.69256719380073,153.2110592296603,2.4380952380952383,2.674037434025619
2.0,0.75,3.0,0.75,142.5300724649248,127.53415913355428,2.487619047619048,2.2258909856429208
2.0,2.25,0.0,2.0,147.5105887100447,129.21174219039048,2.5745454545454547,2.255170333460384
2.0,2.25,0.0,2.25,143.34158029698938,136.61763626722808,2.501782531194296,2.3844275691551458
2.25,1.0,3.0,2.0,114.59155902616465,146.74417556125815,2.0,2.5611690216685528
2.25,1.0,3.0,2.25,144.26258770258227,136.51093660244436,2.517857142857143,2.3825653086938954
0.0,1.5,2.25,1.5,150.39252436166828,132.65523096564314,2.6248447204968945,2.31527055034401
0.0,1.5,2.25,1.0,127.24437700197032,123.89170129766116,2.220833333333333,2.162318103541519
2.0,2.25,1.0,3.0,141.12582610786916,114.59155902616465,2.463110325179291,2.0
3.0,0.75,0.0,3.0,140.4123543988366,135.56326985758474,2.450657894736842,2.3660254037844384
2.0,2.25,1.5,2.0,114.59155902616465,132.65523096564314,2.0,2.31527055034401
2.0,2.25,1.5,2.25,142.09353319244417,114.59155902616465,2.48,2.0
0.0,2.0,1.5,3.0,151.7455449008945,155.98075348577032,2.6484593837535013,2.7223777180683144
0.0,0.0,2.25,3.0,131.40485045023152,114.59155902616465,2.293447293447293,2.0
2.25,0.75,0.0,2.0,146.22879380077964,124.46337121850205,2.552173913043478,2.172295625894807
2.25,0.75,0.0,2.25,142.30704922499137,132.65523096564314,2.4837265577737444,2.31527055034401
1.5,0.0,2.0,2.0,126.2725050430253,114.59155902616465,2.203870967741936,2.0
1.5,0.0,2.0,2.25,143.58495388871862,146.51172856072463,2.506030201682376,2.557112056172857
1.0,2.0,1.0,3.0,123.07982265773238,143.15451052985026,2.148148148148148,2.498517547826779
1.5,3.0,2.0,0.0,138.37896095388697,126.01570977702109,2.415168484134001,2.199389044846628
0.0,1.0,1.0,2.0,117.77465788800254,143.15451052985026,2.055555555555556,2.498517547826779
0.0,1.0,1.0,2.25,163.57020925508988,142.801719494427,2.8548387096774195,2.492360182687124
1.0,2.25,0.0,1.0,156.0528685647224,141.74309110072497,2.723636363636364,2.473883631661924
1.0,2.25,0.0,1.5,114.59155902616465,137.08255287372916,2.0,2.392541894685788
1.5,3.0,2.0,0.75,137.100615263447,114.59155902616465,2.392857142857143,2.0
3.0,0.75,1.5,2.0,114.59155902616465,114.59155902616465,2.0,2.0
3.0,0.75,1.5,2.25,123.56953017493824,114.59155902616465,2.156695156695157,2.0
0.0,0.75,2.25,3.0,118.68411470567052,159.202845133184,2.071428571428571,2.7786138261166915
2.25,0.75,1.5,2.0,132.64534143843306,162.00108788887587,2.3150979455327283,2.8274523754735936
2.25,0.75,1.5,2.25,152.9356576233813,143.23944878270586,2.669230769230769,2.500000000000001
0.0,1.0,2.0,3.0,120.0482999321725,157.01494044764232,2.095238095238096,2.740427685634178
1.5,1.0,3.0,0.0,176.80667314390556,114.59155902616465,3.085858585858586,2.0
1.5,1.0,3.0,0.75,144.37304269995388,159.1650649121649,2.519784946236559,2.777954436867776
2.0,0.0,0.0,1.0,118.49616029668582,114.59155902616465,2.0681481481481483,2.0
2.0,0.0,0.0,1.5,147.87037856497838,141.5593405200051,2.5808249721293204,2.4706765790259104
0.75,0.75,2.0,2.0,118.99892668101712,114.59155902616465,2.0769230769230766,2.0
0.75,0.75,2.0,2.25,121.66051883622026,114.59155902616465,2.123376623376624,2.0
2.25,1.5,2.25,2.0,125.060975026519,114.59155902616465,2.1827257799671598,2.0
2.25,1.5,2.25,2.25,149.6635210311423,114.59155902616465,2.612121212121212,2.0
2.0,0.0,1.0,1.0,124.7609398055429,114.59155902616465,2.1774891774891776,2.0
2.0,0.0,1.0,1.5,151.9732529996888,157.01494044764232,2.6524336398109187,2.740427685634178
2.0,0.0,1.5,0.0,145.89568990189468,135.53304643214602,2.546360153256705,2.3654979054993017
2.0,0.0,1.5,0.75,130.6255963274502,155.0273142338691,2.27984674329502,2.7057370639048863
3.0,0.0,2.0,2.0,133.50739054005308,114.59155902616465,2.3301435406698565,2.0
3.0,0.0,2.0,2.25,122.40461986885768,154.80177728256655,2.136363636363636,2.7018007015197467
0.0,2.25,1.0,2.0,152.4511439737822,140.21046557597074,2.660774410774411,2.447134270054857
0.0,2.25,1.0,2.25,137.10779518569174,142.801719494427,2.392982456140351,2.492360182687124
2.0,3.0,1.0,3.0,158.13635145610723,114.59155902616465,2.76,2.0
0.0,2.25,2.0,3.0,136.2434400542813,144.70764624938062,2.377896613190731,2.525624879862915
1.0,0.0,0.75,2.0,146.02713163686198,117.68224972493276,2.548654244306418,2.053942728854268
1.0,0.0,0.75,2.25,143.6595058172592,133.3599286224442,2.50733137829912,2.327569844686277
0.0,0.75,1.5,2.0,136.08407723982776,155.09631523966334,2.3751152073732715,2.706941358643184
0.0,0.75,1.5,2.25,117.71977687314327,157.01494044764232,2.0545977011494254,2.740427685634178
3.0,0.75,3.0,3.0,163.3990749076792,114.59155902616465,2.851851851851852,2.0
3.0,3.0,2.0,3.0,114.59155902616465,114.59155902616465,2.0,2.0
2.25,0.75,2.0,1.0,151.015304573767,114.59155902616465,2.635714285714286,2.0
2.25,0.75,2.0,1.5,115.64093227732002,114.59155902616465,2.0183150183150187,2.0
2.25,1.5,0.0,1.0,156.4462946149498,114.59155902616465,2.7305029435759485,2.0
2.25,1.5,0.0,1.5,143.2394487827058,139.72751716024433,2.5,2.4387052300831407
2.25,0.75,3.0,2.0,137.7645187403446,124.46337121850205,2.4044444444444446,2.172295625894807
2.25,0.75,3.0,2.25,132.49649012400286,132.65523096564314,2.3125,2.31527055034401
1.0,0.75,1.0,0.0,138.32838196729875,135.56326985758477,2.414285714285714,2.366025403784439
1.0,0.75,1.0,0.75,114.59155902616465,114.59155902616465,2.0,2.0
1.0,0.75,2.0,1.0,153.17820687602088,121.0874906382205,2.673464052287582,2.1133753946147578
1.0,0.75,2.0,1.5,120.0482999321725,146.2780398782339,2.095238095238096,2.553033419238747
1.0,1.0,1.0,2.0,154.6986046853223,114.59155902616467,2.7,2.0000000000000004
1.0,1.0,1.0,2.25,155.4230340814647,114.59155902616467,2.71264367816092,2.0000000000000004
0.0,0.0,1.0,1.0,114.59155902616465,114.59155902616465,2.0,2.0
0.0,0.0,1.0,1.5,137.55534367228097,114.59155902616465,2.4007936507936507,2.0
1.5,0.0,1.5,3.0,141.34719185562247,114.59155902616465,2.4669738863287254,2.0
1.5,3.0,1.5,1.0,140.05634992086792,141.5593405200051,2.4444444444444446,2.4706765790259104
1.5,3.0,1.5,1.5,143.34212939115218,114.59155902616465,2.5017921146953404,2.0
3.0,1.0,0.75,3.0,149.39343991559244,129.21174219039048,2.607407407407408,2.255170333460384
0.0,2.0,2.25,3.0,141.52057539731334,151.79546442902986,2.47,2.6493306438805053
2.0,1.0,0.75,2.0,146.82043500227346,121.0874906382205,2.5625,2.1133753946147578
2.0,1.0,0.75,2.25,130.58545478515313,114.59155902616465,2.2791461412151066,2.0
0.0,0.0,2.0,1.0,143.23944878270584,114.59155902616465,2.5000000000000004,2.0
0.0,0.0,2.0,1.5,136.0391770257142,114.59155902616465,2.374331550802139,2.0
0.75,3.0,1.0,0.0,138.54058855808796,128.55550509081644,2.417989417989418,2.243716835399079
0.75,3.0,1.0,0.75,155.03563868245806,129.2117421903905,2.7058823529411766,2.2551703334603843
1.0,0.0,2.25,3.0,151.1605523058407,115.67673190231795,2.6382493368700266,2.018939839642212
3.0,0.75,2.25,2.0,117.4344353647264,114.59155902616465,2.049617552334944,2.0
3.0,0.75,2.25,2.25,124.95462175548737,114.59155902616465,2.1808695652173915,2.0
2.0,1.5,1.0,1.0,131.01634915324826,114.59155902616465,2.286666666666666,2.0
2.0,1.5,1.0,1.5,146.9257514071998,114.59155902616465,2.5643381180223286,2.0
0.0,0.75,2.0,1.0,150.71331827149007,118.14958992706218,2.6304436304436307,2.062099354108362
0.0,0.75,2.0,1.5,147.8528751850579,117.3602538384686,2.580519480519481,2.0483228404575904
0.0,3.0,2.0,3.0,153.49237774820477,139.78409048024338,2.6789473684210527,2.4396926207859084
3.0,1.5,2.0,3.0,153.71046008212562,132.65368898186176,2.6827536231884057,2.315243637650012
2.0,1.5,2.0,2.0,144.8020609512444,114.59155902616465,2.527272727272728,2.0
2.0,1.5,2.0,2.25,173.6698739018762,114.59155902616465,3.031111111111111,2.0
2.0,2.0,0.0,0.0,118.4705900615224,114.59155902616465,2.067701863354037,2.0
2.0,2.0,0.0,0.75,148.88414409769837,114.59155902616465,2.5985185185185187,2.0
2.0,0.0,1.5,3.0,169.93084454281046,155.9807534857703,2.9658527379666806,2.722377718068314
2.0,2.0,1.0,1.0,119.73348795682588,114.59155902616465,2.08974358974359,2.0
2.0,2.0,1.0,1.5,137.96220593281666,114.59155902616465,2.4078947368421053,2.0
2.25,1.5,3.0,2.0,115.5942351676436,126.0490436246151,2.0175,2.1999708302395007
2.25,1.5,3.0,2.25,119.17522138721124,143.2394487827058,2.08,2.5
1.5,3.0,0.75,0.0,131.50745583478894,120.14771089293816,2.295238095238095,2.0969731438160277
1.5,3.0,0.75,0.75,134.89178744949544,114.59155902616465,2.35430582489406,2.0
1.0,0.0,0.0,2.0,155.75963763926825,114.59155902616465,2.718518518518519,2.0
1.0,0.0,0.0,2.25,168.53888389237852,127.53415913355424,2.941558441558441,2.2258909856429203
2.25,3.0,2.0,1.0,147.5862612069361,114.59155902616465,2.5758661887694148,2.0
2.25,3.0,2.0,1.5,162.6086697921891,119.62725238282437,2.838056680161943,2.0878894291945174
2.0,1.0,2.25,3.0,141.09375663494868,118.14958992706217,2.462550607287449,2.0620993541083616
1.5,3.0,3.0,1.0,142.17841582875982,141.5593405200051,2.4814814814814814,2.4706765790259104
1.5,3.0,3.0,1.5,146.13834238902248,114.59155902616465,2.550595238095238,2.0
2.0,0.75,2.25,0.0,162.8048964534695,126.16808448529729,2.8414814814814817,2.2020484852028126
2.0,0.75,2.25,0.75,130.8985574734412,142.41958971974725,2.284610814022579,2.485690759949058
1.0,2.25,2.0,3.0,150.96703340421385,153.81793729975692,2.634871794871795,2.684629454506954
1.0,3.0,0.0,3.0,149.2077591486519,132.6536889818618,2.604166666666667,2.3152436376500125
0.0,1.5,1.0,1.0,132.11837356665723,114.59155902616465,2.3059006211180124,2.0
0.0,1.5,1.0,1.5,151.33047840195883,139.78409048024338,2.641215106732348,2.4396926207859084
1.0,0.75,1.5,2.0,138.22105970297605,114.59155902616465,2.412412587412588,2.0
1.0,0.75,1.5,2.25,144.28442545027923,155.0273142338692,2.5182382834556747,2.705737063904888
3.0,0.0,0.75,2.0,135.812218105084,139.7365528170615,2.3703703703703702,2.43886293204468
3.0,0.0,0.75,2.25,129.71969682360296,114.5915590261647,2.2640358142607018,2.000000000000001
0.0,1.5,2.0,2.0,140.32975715853044,114.59155902616465,2.449216300940438,2.0
0.0,1.5,2.0,2.25,140.52491097710347,159.99873120761717,2.4526223776223777,2.7925046585863225
2.0,0.0,2.0,3.0,139.7135546588238,139.6428232936085,2.4384615384615382,2.4372270432541008
0.0,0.0,1.5,3.0,127.27269198710924,114.59155902616465,2.2213275230516607,2.0
1.0,1.0,1.5,3.0,119.44439184771312,114.59155902616465,2.0846979107848678,2.0
1.5,1.5,2.0,3.0,123.75888374825784,114.59155902616465,2.16,2.0
3.0,1.0,0.0,3.0,142.39793988819693,132.5142117569837,2.4853128991060025,2.3128093008443456
2.0,0.75,0.75,2.0,156.66188664066564,114.59155902616465,2.734265734265734,2.0
2.0,0.75,0.75,2.25,162.01157027559603,129.89480638509585,2.827635327635328,2.267092052660476
1.5,0.0,2.25,3.0,139.41973014850032,120.14771089293812,2.4333333333333336,2.0969731438160264
0.75,3.0,1.5,2.0,125.87561747016728,114.59155902616465,2.196943972835314,2.0
0.75,3.0,1.5,2.25,125.05031242934632,114.59155902616465,2.1825396825396823,2.0
0.0,2.0,2.0,1.0,118.99892668101712,114.59155902616465,2.0769230769230766,2.0
0.0,2.0,2.0,1.5,149.44983047817976,141.5593405200051,2.6083916083916083,2.4706765790259104
1.5,3.0,2.25,0.0,139.14689310319994,157.72283707867848,2.428571428571429,2.752782812609534
1.5,3.0,2.25,0.75,148.63505095262855,114.59155902616465,2.5941710229929025,2.0
1.0,0.0,2.0,2.0,127.61665321943242,114.59155902616465,2.2273307790549173,2.0
1.0,0.0,2.0,2.25,130.7519070939571,155.43382784634912,2.282051282051282,2.712832064896839
2.0,1.5,1.5,3.0,151.98459407680787,132.65368898186176,2.6526315789473687,2.315243637650012
0.0,1.0,2.25,3.0,122.9006872239493,159.80522105642208,2.145021645021645,2.7891272693119364
3.0,0.75,2.0,0.0,133.6901521971921,160.42275182481336,2.333333333333333,2.7999052144527345
3.0,0.75,2.0,0.75,154.25537928762083,142.801719494427,2.6922642574816487,2.492360182687124
3.0,2.0,1.0,0.0,114.59155902616465,157.01494044764232,2.0,2.740427685634178
3.0,2.0,1.0,0.75,140.4528550396378,132.21232798428017,2.45136476426799,2.3075404350523265
1.0,0.0,3.0,2.0,116.77425538856778,156.77560932825037,2.038095238095238,2.7362505695983046
1.0,0.0,3.0,2.25,137.80178739035534,149.37902463748034,2.4050949050949053,2.6071558133417607
2.0,2.0,0.0,3.0,139.92232470563263,114.59155902616465,2.442105263157895,2.0
1.0,0.75,0.75,1.0,145.86288191059418,114.59155902616465,2.5457875457875456,2.0
1.0,0.75,0.75,1.5,163.2061598251436,114.59155902616465,2.8484848484848486,2.0
3.0,2.25,0.0,3.0,146.20224369700074,135.56326985758474,2.551710526315789,2.3660254037844384
2.0,2.0,1.5,3.0,128.7079105004023,114.59155902616465,2.246376811594203,2.0
1.0,0.75,3.0,2.0,143.52031044698563,133.47709451765465,2.5049019607843137,2.329614775328746
1.0,0.75,3.0,2.25,143.36677273717933,141.34413227444173,2.5022222222222226,2.4669204865633896
1.5,2.0,3.0,0.0,143.72826592260762,114.59155902616465,2.5085314685314684,2.0
1.5,2.0,3.0,0.75,114.59155902616465,146.50963197438702,2.0,2.557075463838214
0.0,0.0,0.75,1.0,138.1054183603866,114.59155902616465,2.410394265232975,2.0
0.0,0.0,0.75,1.5,125.50504083818034,114.59155902616465,2.1904761904761907,2.0
2.25,2.0,1.0,3.0,116.5014183432674,160.58201296480527,2.033333333333333,2.8026848457160733
3.0,0.0,2.25,2.0,132.18510001795352,139.7365528170615,2.307065217391304,2.43886293204468
3.0,0.0,2.25,2.25,127.14206310998266,114.59155902616465,2.2190476190476187,2.0
0.0,0.0,3.0,3.0,117.7785779604925,114.59155902616465,2.055623973727422,2.0
0.75,3.0,0.75,1.0,141.70278036664615,136.61763626722805,2.4731800766283527,2.3844275691551453
0.75,3.0,0.75,1.5,142.57622829709416,139.72751716024436,2.488424618859401,2.438705230083141
2.0,0.75,2.25,3.0,135.52655538671397,138.6763196415176,2.3653846153846154,2.420358372292565
1.0,1.5,1.0,1.0,146.03671747947246,114.59155902616465,2.548821548821549,2.0
1.0,1.5,1.0,1.5,114.59155902616465,114.59155902616465,2.0,2.0
0.0,0.75,0.75,1.0,140.77082574164453,135.56326985758474,2.4569143999428853,2.3660254037844384
0.0,0.75,0.75,1.5,119.57380072295442,143.2394487827058,2.0869565217391304,2.5
2.0,1.5,0.75,2.0,136.2009586270039,138.7411844287632,2.377155172413793,2.4214904763986063
0.75,1.0,0.75,1.0,114.59155902616465,114.59155902616465,2.0,2.0
0.75,1.0,0.75,1.5,132.8078802300522,139.78409048024338,2.317934782608696,2.4396926207859084
2.0,1.5,0.75,2.25,116.95079700611512,162.00108788887587,2.041176470588236,2.8274523754735936
2.0,1.0,2.0,1.0,114.59155902616465,114.59155902616465,2.0,2.0
2.0,1.0,2.0,1.5,122.71466196578994,114.59155902616465,2.141774891774892,2.0
0.75,0.75,0.0,1.0,130.143270608287,114.59155902616465,2.271428571428572,2.0
0.75,0.75,0.0,1.5,118.99892668101712,114.59155902616465,2.0769230769230766,2.0
1.5,1.0,0.0,3.0,139.24850138213938,114.59155902616465,2.430344827586207,2.0
0.0,1.5,1.5,3.0,124.95555084484806,143.2394487827058,2.180885780885781,2.5
2.0,1.0,3.0,2.0,124.7750420547679,143.2394487827058,2.1777353081700905,2.5
2.0,1.0,3.0,2.25,135.61039118449648,157.40309486613612,2.3668478260869565,2.747202258243058
0.75,1.5,2.0,1.0,114.59155902616465,114.59155902616465,2.0,2.0
0.75,1.5,2.0,1.5,152.9682434243382,123.06816998286904,2.669799498746867,2.1479447706051182
0.75,2.0,1.5,1.0,148.42335264341324,152.32115668087445,2.59047619047619,2.6585057045274167
0.75,2.0,1.5,1.5,123.87183102903488,114.59155902616465,2.161971301930734,2.0
2.25,2.25,2.25,2.0,154.88959061703255,114.59155902616465,2.7033333333333336,2.0
2.25,2.25,2.25,2.25,114.59155902616465,114.59155902616465,2.0,2.0
3.0,0.0,0.0,1.0,145.05740509507578,132.6536889818618,2.5317293233082707,2.3152436376500125
3.0,0.0,0.0,1.5,128.6951355216926,114.59155902616465,2.246153846153846,2.0
2.0,2.25,1.0,2.0,148.71526920237102,121.08749063822049,2.595571095571096,2.1133753946147573
1.0,0.75,2.25,1.0,138.46950457693688,119.04529830252136,2.4167487684729063,2.077732414397814
1.0,0.75,2.25,1.5,143.147980424607,142.25205624941057,2.4984035759897827,2.4827667492843903
3.0,0.75,0.0,2.0,134.42283479966116,114.59155902616465,2.3461210571184994,2.0
3.0,0.75,0.0,2.25,158.3612791846997,114.59155902616465,2.763925729442971,2.0
2.0,2.25,1.0,2.25,130.11315815847124,135.21592159415883,2.270903010033445,2.3599630329365717
0.0,2.0,1.0,3.0,114.59155902616465,162.04155737333753,2.0,2.828158701224034
3.0,3.0,0.0,3.0,114.59155902616465,114.59155902616465,2.0,2.0
2.25,3.0,0.75,0.0,141.87526355620386,114.59155902616465,2.4761904761904763,2.0
0.0,0.0,2.25,2.0,136.34547273161556,114.59155902616465,2.3796774193548385,2.0
0.0,0.0,2.25,2.25,117.1061073433532,114.59155902616465,2.0438871473354228,2.0
2.25,3.0,0.75,0.75,129.66939574013367,114.59155902616465,2.263157894736842,2.0
2.25,0.75,0.0,1.0,135.40665308653843,133.3599286224442,2.3632919254658384,2.327569844686277
2.25,0.75,0.0,1.5,114.59155902616465,114.59155902616465,2.0,2.0
3.0,0.75,1.0,2.0,120.0482999321725,118.14958992706218,2.095238095238096,2.062099354108362
3.0,0.75,1.0,2.25,145.5065392126722,159.16506491216492,2.5395681924433675,2.777954436867777
3.0,0.75,1.5,1.0,129.93459879696042,126.16808448529729,2.2677865612648223,2.2020484852028126
3.0,0.75,1.5,1.5,131.82337241355782,114.59155902616465,2.300751879699248,2.0
0.0,0.75,2.25,2.0,149.5328899609682,139.91842626328216,2.60984126984127,2.44203722250318
0.0,0.75,2.25,2.25,135.67252097635134,114.59155902616465,2.3679321955184025,2.0
2.25,0.75,1.0,2.0,125.2372697327131,114.59155902616465,2.1858027030440823,2.0
2.25,0.75,1.0,2.25,155.66641945171017,119.04529830252132,2.7168915542228884,2.077732414397813
0.75,3.0,2.25,1.0,158.85774128834973,142.84375703513822,2.7725906277630417,2.4930938761819754
0.0,1.0,2.0,2.0,140.87466806858495,114.59155902616465,2.458726790450928,2.0
0.0,1.0,2.0,2.25,152.07831460775137,132.21232798428022,2.65426731078905,2.3075404350523274
0.75,1.0,2.25,2.0,150.1149423242757,114.59155902616465,2.62,2.0
0.75,1.0,2.25,2.25,126.13752671592216,114.59155902616465,2.201515151515152,2.0
0.75,3.0,2.25,1.5,123.02470406272222,114.59155902616465,2.1471861471861478,2.0
0.0,3.0,2.25,3.0,158.92445150632668,135.56326985758474,2.7737549407114623,2.3660254037844384
3.0,1.5,2.25,3.0,153.73170098716523,143.2394487827058,2.6831243469174506,2.5
2.0,1.5,2.25,2.0,131.8143975107519,132.65523096564314,2.300595238095238,2.31527055034401
2.0,1.5,2.25,2.25,129.39988851384533,114.59155902616465,2.258454106280193,2.0
2.0,0.0,1.0,0.0,154.85854364291217,143.15451052985026,2.702791461412151,2.498517547826779
0.0,0.0,0.0,1.0,168.06761990504148,114.59155902616467,2.933333333333333,2.0000000000000004
0.0,0.0,0.0,1.5,144.00339250954693,114.59155902616467,2.5133333333333336,2.0000000000000004
2.0,0.0,1.0,0.75,151.05953891990418,148.37802883217557,2.636486320696847,2.5896851407405403
1.0,1.5,0.0,3.0,114.59155902616465,159.202845133184,2.0,2.7786138261166915
